Disney_Period,Text,Speaker_Status,Movie,Speaker,Year,UTTERANCE_NUMBER
LATE,"okay, i've been thinking a lot about what you've said earlier ",PRINCESS,Tangled ,rapunzel,2010,118
LATE,i hope you're not still talking about the stars. ,PRINCESS,Tangled ,rapunzel,2010,119
LATE,"‘floating lights', and, yes, i'm leading up to that, and. . . ",PRINCESS,Tangled ,rapunzel,2010,120
LATE,"because i really thought we dropped the issue, sweetheart. ",NON-P,Tangled ,mother gothel,2010,121
LATE,"no, mother, i'm just saying, you think i'm not strong enough to handle myself out there. ",PRINCESS,Tangled ,rapunzel,2010,122
LATE,"oh, darling, i know you're not strong enough to handle yourself out there. ",NON-P,Tangled ,mother gothel,2010,123
LATE,but if you just– ,PRINCESS,Tangled ,rapunzel,2010,124
LATE,"rapunzel, we're done talking about this– ",NON-P,Tangled ,mother gothel,2010,125
LATE,trust me– ,PRINCESS,Tangled ,rapunzel,2010,126
LATE,rapunzel– ,NON-P,Tangled ,mother gothel,2010,127
LATE,i know what i'm saying–,PRINCESS,Tangled ,rapunzel,2010,128
LATE,rapunzel– ,NON-P,Tangled ,mother gothel,2010,129
LATE,"oh, come on– ",PRINCESS,Tangled ,rapunzel,2010,130
LATE,"enough of the lights, rapunzel! you are not leaving this tower! ever! ",NON-P,Tangled ,mother gothel,2010,131
LATE,"ugh, great. now i'm the bad guy. ",NON-P,Tangled ,mother gothel,2010,132
LATE,"all i was gonna say, mother, is that, i know what i want for my birthday now. ",PRINCESS,Tangled ,rapunzel,2010,133
LATE,and what is that? ,NON-P,Tangled ,mother gothel,2010,134
LATE,new paint. the paint made from the white shells you once brought me. ,PRINCESS,Tangled ,rapunzel,2010,135
LATE,"well, that is a very long trip, rapunzel. almost three days' time. ",NON-P,Tangled ,mother gothel,2010,136
LATE,i just thought it was a better idea than. . . stars. ,PRINCESS,Tangled ,rapunzel,2010,137
LATE,ugh. you're sure you'll be all right on your own? ,NON-P,Tangled ,mother gothel,2010,138
LATE,i know i'm safe as long as i'm here. ,PRINCESS,Tangled ,rapunzel,2010,139
LATE,"i'll be back in three days' time. i love you very much, dear. ",NON-P,Tangled ,mother gothel,2010,140
LATE,i love you more. ,PRINCESS,Tangled ,rapunzel,2010,141
LATE,i love you most. ,NON-P,Tangled ,mother gothel,2010,142
LATE,okay.,PRINCESS,Tangled ,rapunzel,2010,143
LATE,uh? ,PRINCESS,Tangled ,rapunzel,2010,144
LATE,hmm. ,PRINCESS,Tangled ,rapunzel,2010,145
LATE,agh! huh? uh? ,PRINCE,Tangled ,flynn,2010,146
LATE,is this hair? ,PRINCE,Tangled ,flynn,2010,147
LATE,struggling. . . struggling is pointless. ,PRINCESS,Tangled ,rapunzel,2010,148
LATE,huh? ,PRINCE,Tangled ,flynn,2010,149
LATE,"i know why you're here, and i'm not afraid of you. ",PRINCESS,Tangled ,rapunzel,2010,150
LATE,what? ,PRINCE,Tangled ,flynn,2010,151
LATE,who are you? and how did you find me? ,PRINCESS,Tangled ,rapunzel,2010,152
LATE,aha. ,PRINCE,Tangled ,flynn,2010,153
LATE,"who are you, and how did you find me? ",PRINCESS,Tangled ,rapunzel,2010,154
LATE,"mmhm. i know not who you are, nor how i came to find you, but may i just say. . . hi. how ya doin'? the name's flynn rider. how's your day goin'? huh? ",PRINCE,Tangled ,flynn,2010,155
LATE,"ugh! who else knows my location, flynn rider? ",PRINCESS,Tangled ,rapunzel,2010,156
LATE,"all right, blondie– ",PRINCE,Tangled ,flynn,2010,157
LATE,rapunzel. ,PRINCESS,Tangled ,rapunzel,2010,158
LATE,"gesundheit. here's the deal. i was in a situation, gallivanting through the forest. i came across your tower and. . . ho, oh no. . . where is my satchel? ",PRINCE,Tangled ,flynn,2010,159
LATE,"i've hidden it, somewhere you'll never find it. ",PRINCESS,Tangled ,rapunzel,2010,160
LATE,"it's in that pot, isn't it? ",PRINCE,Tangled ,flynn,2010,161
LATE,"er, uh. huh? ",PRINCE,Tangled ,flynn,2010,162
LATE,yike! ,PRINCE,Tangled ,flynn,2010,163
LATE,"now it's hidden where you'll never find it. so, what do you want with my hair? to cut it? ",PRINCESS,Tangled ,rapunzel,2010,164
LATE,what? ,PRINCE,Tangled ,flynn,2010,165
LATE,sell it? ,PRINCESS,Tangled ,rapunzel,2010,166
LATE,"no! listen, the only thing i want to do with your hair is to get out of it. literally. ",PRINCE,Tangled ,flynn,2010,167
LATE,yi. wait. you don't want my hair? ,PRINCESS,Tangled ,rapunzel,2010,168
LATE,"why on earth would i want your hair? look, i was being chased, i saw a tower, i climbed it, end of story. ",PRINCE,Tangled ,flynn,2010,169
LATE,you're. . . telling the truth? ,PRINCESS,Tangled ,rapunzel,2010,170
LATE,yes. ,PRINCE,Tangled ,flynn,2010,171
LATE,"i know, i need someone to take me. ",PRINCESS,Tangled ,rapunzel,2010,172
LATE,"i think he's telling the truth, too. ",PRINCESS,Tangled ,rapunzel,2010,173
LATE,"doesn't have fangs, but what choice do i have? ",PRINCESS,Tangled ,rapunzel,2010,174
LATE,"huh. okay, flynn rider, i'm prepared to offer you a deal. ",PRINCESS,Tangled ,rapunzel,2010,175
LATE,deal? ,PRINCE,Tangled ,flynn,2010,176
LATE,look this way. ,PRINCESS,Tangled ,rapunzel,2010,177
LATE,do you know what these are? ,PRINCESS,Tangled ,rapunzel,2010,178
LATE,you mean the lantern thing they do for the princess? ,PRINCE,Tangled ,flynn,2010,179
LATE,"lanterns. i knew they weren't stars. well, tomorrow evening they will light the night sky with these lanterns.you will act as my guide, take me to these lanterns, and return me home safely. then, and only then, will i return your satchel to you. that is my deal. ",PRINCESS,Tangled ,rapunzel,2010,180
LATE,"yeah. no can do. unfortunately, the kingdom and i aren't exactly 'simpatico' at the moment. so i won't be taking you anywhere. ",PRINCE,Tangled ,flynn,2010,181
LATE,"something brought you here, flynn rider. call it what you will, fate, destiny. . . ",PRINCESS,Tangled ,rapunzel,2010,182
LATE,a horse. ,PRINCE,Tangled ,flynn,2010,183
LATE,so i have made the decision to trust you. ,PRINCESS,Tangled ,rapunzel,2010,184
LATE,"a horrible decision, really. ",PRINCE,Tangled ,flynn,2010,185
LATE,but trust me when i tell you this. ,PRINCESS,Tangled ,rapunzel,2010,186
LATE,ugh! ,PRINCE,Tangled ,flynn,2010,187
LATE,"you can tear this tower apart brick by brick, but without my help, you will never find your precious satchel. ",PRINCESS,Tangled ,rapunzel,2010,188
LATE,"hmmmm. let me just get this straight. i take you to see the lanterns, bring you back home, and you'll give me back my satchel? ",PRINCE,Tangled ,flynn,2010,189
LATE,"i promise. and when i promise something, i never ever break that promise. ever. ",PRINCESS,Tangled ,rapunzel,2010,190
LATE,"all right, listen, i didn't want to have to do this, but you leave me no choice. here comes the ‘smoulder'. ",PRINCE,Tangled ,flynn,2010,191
LATE,really? oops. ,PRINCESS,Tangled ,rapunzel,2010,192
LATE,you broke my ‘smoulder'. ,PRINCE,Tangled ,flynn,2010,193
LATE,where are you? come out! come out! come on out! i'm coming to get you! ,NON-P,Brave ,queen elinor,2012,1
LATE,"where are you, you little rascal? i'm coming to get you! ",NON-P,Brave ,queen elinor,2012,2
LATE,"hmm. where is my little birthday girl, hm? i'm going to gobble her up when i find her! ",NON-P,Brave ,queen elinor,2012,3
LATE,eat you! ,NON-P,Brave ,queen elinor,2012,4
LATE,"ach! fergus, no weapons on the table! ",NON-P,Brave ,queen elinor,2012,5
LATE,can i shoot an arrow? ,NON-P,Brave ,merida,2012,6
LATE,"can i? can i? can i? can i? please, can i? ",NON-P,Brave ,merida,2012,7
LATE,not with that. why not use you very own? ,NON-P,Brave ,fergus,2012,8
LATE,"happy birthday, my wee darlin'! merida misses the target. queen anxious. ",NON-P,Brave ,fergus,2012,9
LATE,"now listen. draw all the way back to your cheek, keep both eyes open, and . . . boost. ",NON-P,Brave ,king,2012,10
LATE,i missed it. ,PRINCESS,Brave ,merida,2012,11
LATE,"well, go and fetch it, then. ",NON-P,Brave ,queen elinor,2012,12
LATE,"a bow, fergus? she's a lady! ",NON-P,Brave ,queen elinor,2012,13
LATE,a willo'thewisp. ,PRINCESS,Brave ,merida,2012,14
LATE,they are real. ,PRINCESS,Brave ,merida,2012,15
LATE,"merida! come home, sweetheart, we're leaving now. . . ",NON-P,Brave ,queen elinor,2012,16
LATE,i saw a wisp. i saw a wisp. ,PRINCESS,Brave ,merida,2012,17
LATE,"a wisp? you know, child, they, the willo'thewisps, lead you to your fate. ",NON-P,Brave ,queen elinor,2012,18
LATE,"ho ho, aye, or an arrow. oh come on, let's go, before we see a dancing charging bubu or a giant — ",NON-P,Brave ,king,2012,19
LATE,your father doesn't believe in magic. ,NON-P,Brave ,queen elinor,2012,20
LATE,"well, he should, because that's true. ",PRINCESS,Brave ,merida,2012,21
LATE,"mor'du! elinor, hide! ",NON-P,Brave ,king,2012,22
LATE,sire! ,NON-P,Brave ,fergus,2012,23
LATE,"come on, you! ",NON-P,Brave ,fergus,2012,24
LATE,"some say our destiny is tied to the land, as much a part of us as we are of it. others say fate is woven together like a cloth, so that one's destiny intertwines with many others. it's the one thing we search for, or fight to change. some never find it. but there are some who are led. the story of how my father lost a leg to the demon bear mor'du became a legend. i became a sister with 3 new brothers, the princes hamish, hubert, and harris. wee devils more like. they get away with murder. i can never get away from anything! ",PRINCESS,Brave ,merida,2012,25
LATE,"i'm the princess. i'm the example. i've got duties, responsibilities, expectations. my whole life is planned out, for the day i become, well, my mother! she's in charge of every single day of my life. sigh ",PRINCESS,Brave ,merida,2012,26
LATE,"a robyn, jolly robyn, and thou shalt knowe of myn. ",PRINCESS,Brave ,merida,2012,27
LATE,more change! ,NON-P,Brave ,queen elinor,2012,28
LATE,and thou shalt knowe of myn . . . ,PRINCESS,Brave ,merida,2012,29
LATE,"pronunciation must be understood from anywhere, merida, or it's all for naught. . . ",NON-P,Brave ,queen elinor,2012,30
LATE,this is all for naught. ,PRINCESS,Brave ,merida,2012,31
LATE,i said that! from the jaw. . . ,NON-P,Brave ,queen elinor,2012,32
LATE,a princess must be knowledgeable about her kingdom. ,NON-P,Brave ,queen elinor,2012,33
LATE,holding the paper. the paper is like a smaller ‘screenshot' of queen holding paper,NON-P,Brave ,queen elinor,2012,34
LATE,she doesn't make doodles. ,NON-P,Brave ,queen elinor,2012,35
LATE,"that's c, dear. ",NON-P,Brave ,queen elinor,2012,36
LATE,princesses don't chortle. ,NON-P,Brave ,queen elinor,2012,37
LATE,doesn't stuff her gob! ,NON-P,Brave ,queen,2012,38
LATE,"but every once in a while, there's a day when i don't have to be a princess. ",PRINCESS,Brave ,merida,2012,39
LATE,"and rides offno lessons, no expectations. a day when anything can happen. a day i can change my fate. ",PRINCESS,Brave ,merida,2012,40
LATE,"when the cold wind's a calling and the sky is clear and bright misty mountains sayin' and beckon meet me out into the light i will ride, i will fly chase the wind and touch the sky i will fly chase the wind and touch the sky nah nah na na nah nah na na nah na na nah nah na na nah where darkness hides secrets and mountains are fierce and bold deep waters pour perfections of times lost long ago i will hear every story take hold of my own dream be as strong as the seas are stormy and proud as an eagle's scream i will ride, i will fly chase the wind and touch the sky i will fly chase the wind and touch the sky nah nah na na nah nah na na nah na na nah nah na na nah and touch the sky. . . na na nah nah na na nah na na nah nah na na nah chase the wind. . . chase the wind. . . touch the sky. . . ",NON-P,Brave ,singing,2012,41
LATE,"i'm starving. you'd be too, i guess. ",PRINCESS,Brave ,merida,2012,42
LATE,poof. watch your – . ,PRINCESS,Brave ,merida,2012,43
LATE,"morning, princess. ",NON-P,Brave ,cook,2012,44
LATE,"from nowhere, the biggest bear you've ever seen! his hide littered with the weapons of fallen warriors — his face scarred with one dead eye! i drew my sword, and. . . ",NON-P,Brave ,king,2012,45
LATE,"whooosh! one swipe, his sword shattered, then, chomp! dad's leg was clean off! down the monster's throat it went. ",PRINCESS,Brave ,merida,2012,46
LATE,"aww, that's my favorite part! ",NON-P,Brave ,king,2012,47
LATE,"mor'du has never been seen since. and he's roaming the wild, awaiting his chance for revenge. ",PRINCESS,Brave ,merida,2012,48
LATE,let him return. i'll finish what i gobbled in the first place. . . ,NON-P,Brave ,king,2012,49
LATE,"merida, a princess does not place her weapons on the table. ",NON-P,Brave ,queen elinor,2012,50
LATE,mum. . . it's just my bow. ,PRINCESS,Brave ,merida,2012,51
LATE,a princess should not have weaponry in my opinion. ,NON-P,Brave ,queen elinor,2012,52
LATE,"let her be! princess or not, learning to fight is essential. ",NON-P,Brave ,king,2012,53
LATE,"mom, you'll never guess what i did, today! ",PRINCESS,Brave ,merida,2012,54
LATE,hmm? ,NON-P,Brave ,queen elinor,2012,55
LATE,i climbed the crone's tooth and drank from the fire falls. ,PRINCESS,Brave ,merida,2012,56
LATE,fire falls? they say only the ancient kings were brave enough to drink the fire. ,NON-P,Brave ,king fergus,2012,57
LATE,"what did you do, dear? ",NON-P,Brave ,queen elinor,2012,58
LATE,"nothing, mom. ",PRINCESS,Brave ,merida,2012,59
LATE,hungry aren't we? ,NON-P,Brave ,queen elinor,2012,60
LATE,mom! ,PRINCESS,Brave ,merida,2012,61
LATE,"you'll get dreadful collywobbles. oh, fergus! will you look at your daughter's plate? ",NON-P,Brave ,queen elinor,2012,62
LATE,"fergus, they've all accepted. ",NON-P,Brave ,queen elinor,2012,63
LATE,"who's accepted what, mother? ",PRINCESS,Brave ,merida,2012,64
LATE,"boys, you are excused. ",NON-P,Brave ,queen elinor,2012,65
LATE,what did i do now? ,PRINCESS,Brave ,merida,2012,66
LATE,your father has something to discuss with you. ,NON-P,Brave ,queen elinor,2012,67
LATE,fergus? ,NON-P,Brave ,queen elinor,2012,68
LATE,merida. . . ,NON-P,Brave ,fergus,2012,69
LATE,the lords are presenting their sons as suitors for your betrothal. ,NON-P,Brave ,queen elinor,2012,70
LATE,what? ,PRINCESS,Brave ,merida,2012,71
LATE,the clans have accepted! ,NON-P,Brave ,queen elinor,2012,72
LATE,dad! ,PRINCESS,Brave ,merida,2012,73
LATE,what? i. . .you. . .she. . .queen elinor! ,NON-P,Brave ,fergus,2012,74
LATE,"honestly, merida! i don't know why you're acting this way. this year each clan will present a suitor to compete in the games for your hand. ",NON-P,Brave ,queen elinor,2012,75
LATE,i'm the only princess that just does what she's told! ,PRINCESS,Brave ,merida,2012,76
LATE,"a princess does not raise her voice. merida, this is what you've been preparing for your whole life. ",NON-P,Brave ,queen elinor,2012,77
LATE,no! what you've been preparing me for my whole life! ,PRINCESS,Brave ,merida,2012,78
